ortholog_group,category,presence_count,present_in_mags
COG1272,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030151425.1_ASM3015142v1"
COG2508,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG3450,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG3562,shell,4,"GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3378,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG4928,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
2DSB0,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
COG2897,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1"
COG0431,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG3735,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
COG1062,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
2C8AW,shell,4,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3038,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
COG2982,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG0270,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
2BGYI,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
2AQWX,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
2C17R,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG1215,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1"
COG0833,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1"
COG1524,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG3949,shell,4,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG2067,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1"
COG2378,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
28KUB,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030151425.1_ASM3015142v1"
2A8TR,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
2ETV8,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1"
COG3531,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030151425.1_ASM3015142v1"
COG2274,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030151425.1_ASM3015142v1"
2CJUF,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
2C5IZ,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
2DR70,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG1733,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG1690,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG3153,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG0846,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG3501,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG3157,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG5283,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
COG3499,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
COG3500,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
2CHRA,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
299N2,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG4459,shell,5,"GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1210,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1564,shell,4,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
2DBRB,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030151425.1_ASM3015142v1"
COG0742,shell,5,"GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0241,shell,5,"GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0751,shell,5,"GCA_030151245.1_ASM3015124v1,GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG0385,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG1416,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG2240,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG5523,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG5463,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG3740,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG3023,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG1788,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030151425.1_ASM3015142v1"
COG2057,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030151425.1_ASM3015142v1"
COG0662,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030151425.1_ASM3015142v1"
COG4748,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
COG0627,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_030151425.1_ASM3015142v1"
28KMG,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
COG1353,shell,3,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG0704,shell,4,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1117,shell,4,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG2353,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030150405.1_ASM3015040v1"
COG0123,shell,2,"GCA_030151245.1_ASM3015124v1,GCA_030152945.1_ASM3015294v1"
29XM3,shell,2,"GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1"
COG2421,shell,3,"GCA_030149655.1_ASM3014965v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG3524,shell,3,"GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG1596,shell,2,"GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG1682,shell,2,"GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
COG2116,shell,2,"GCA_030149655.1_ASM3014965v1,GCA_046462395.1_ASM4646239v1"
2DIHQ,shell,2,"GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1"
COG1172,shell,3,"GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG2354,shell,3,"GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG0152,shell,5,"GCA_030149655.1_ASM3014965v1,GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
2EF8U,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG3069,shell,3,"GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG4373,shell,3,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
2CAV1,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
2CCQ9,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
2DKUP,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG3926,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG5652,shell,3,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
28IPT,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030151425.1_ASM3015142v1"
COG3728,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG2104,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030151425.1_ASM3015142v1"
COG0384,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG4653,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG3535,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030151425.1_ASM3015142v1"
COG4132,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_046462395.1_ASM4646239v1"
COG4733,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
28NQ0,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030151425.1_ASM3015142v1"
4QB1F,shell,2,"GCA_030152945.1_ASM3015294v1,GCA_030150405.1_ASM3015040v1"
COG1061,shell,2,"GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG0274,shell,2,"GCA_030150405.1_ASM3015040v1,GCA_046462395.1_ASM4646239v1"
COG3971,shell,2,"GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG0318,shell,2,"GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG4569,shell,2,"GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG1712,shell,2,"GCA_030150405.1_ASM3015040v1,GCA_030151425.1_ASM3015142v1"
COG2865,shell,2,"GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG3765,shell,2,"GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
COG4115,shell,2,"GCA_046462395.1_ASM4646239v1,GCA_030151425.1_ASM3015142v1"
2DMHQ,unique,1,GCA_030146865.1_ASM3014686v1
COG0003,unique,1,GCA_030146865.1_ASM3014686v1
COG2860,unique,1,GCA_030146865.1_ASM3014686v1
28K06,unique,1,GCA_030146865.1_ASM3014686v1
COG0399,unique,1,GCA_030146865.1_ASM3014686v1
2DMJC,unique,1,GCA_030146865.1_ASM3014686v1
2EIV9,unique,1,GCA_030146865.1_ASM3014686v1
2C5DM,unique,1,GCA_030146865.1_ASM3014686v1
28ZYZ,unique,1,GCA_030146865.1_ASM3014686v1
COG3436,unique,1,GCA_030146865.1_ASM3014686v1
COG3321,unique,1,GCA_030146865.1_ASM3014686v1
COG4823,unique,1,GCA_030146865.1_ASM3014686v1
COG1724,unique,1,GCA_030146865.1_ASM3014686v1
COG1598,unique,1,GCA_030146865.1_ASM3014686v1
COG2236,unique,1,GCA_030146865.1_ASM3014686v1
COG1487,unique,1,GCA_030146865.1_ASM3014686v1
COG0613,unique,1,GCA_030146865.1_ASM3014686v1
2CETA,unique,1,GCA_030146865.1_ASM3014686v1
COG4461,unique,1,GCA_030146865.1_ASM3014686v1
2D64X,unique,1,GCA_030146865.1_ASM3014686v1
2EJDT,unique,1,GCA_030146865.1_ASM3014686v1
COG1672,unique,1,GCA_030146865.1_ASM3014686v1
COG1708,unique,1,GCA_030146865.1_ASM3014686v1
COG0555,unique,1,GCA_046462275.1_ASM4646227v1
2DBHY,unique,1,GCA_046462275.1_ASM4646227v1
2AMVR,unique,1,GCA_046462275.1_ASM4646227v1
2F67R,unique,1,GCA_046462275.1_ASM4646227v1
COG3344,unique,1,GCA_046462275.1_ASM4646227v1
COG3598,unique,1,GCA_030153165.1_ASM3015316v1
29S66,unique,1,GCA_030153165.1_ASM3015316v1
COG0175,unique,1,GCA_030153165.1_ASM3015316v1
2B0IH,unique,1,GCA_030153165.1_ASM3015316v1
COG5281,unique,1,GCA_030153165.1_ASM3015316v1
2AZTF,unique,1,GCA_030153165.1_ASM3015316v1
COG1804,unique,1,GCA_030153165.1_ASM3015316v1
COG2086,unique,1,GCA_030153165.1_ASM3015316v1
COG2025,unique,1,GCA_030153165.1_ASM3015316v1
COG0644,unique,1,GCA_030153165.1_ASM3015316v1
COG1715,unique,1,GCA_030153165.1_ASM3015316v1
4QB6G,unique,1,GCA_030153165.1_ASM3015316v1
2E0CB,unique,1,GCA_030153165.1_ASM3015316v1
2BU3S,unique,1,GCA_030153165.1_ASM3015316v1
COG0800,unique,1,GCA_030153165.1_ASM3015316v1
COG1312,unique,1,GCA_030153165.1_ASM3015316v1
COG1501,unique,1,GCA_030153165.1_ASM3015316v1
COG0246,unique,1,GCA_030153165.1_ASM3015316v1
COG1904,unique,1,GCA_030153165.1_ASM3015316v1
29GKX,unique,1,GCA_030153165.1_ASM3015316v1
2BW5S,unique,1,GCA_030153165.1_ASM3015316v1
COG0675,unique,1,GCA_030153165.1_ASM3015316v1
COG4096,unique,1,GCA_030153165.1_ASM3015316v1
COG0463,unique,1,GCA_030151245.1_ASM3015124v1
2DU37,unique,1,GCA_030151245.1_ASM3015124v1
COG0429,unique,1,GCA_030151245.1_ASM3015124v1
2CAM1,unique,1,GCA_030151245.1_ASM3015124v1
COG2931,unique,1,GCA_030151245.1_ASM3015124v1
COG2425,unique,1,GCA_030151245.1_ASM3015124v1
2DQ30,unique,1,GCA_030151245.1_ASM3015124v1
COG0515,unique,1,GCA_030151245.1_ASM3015124v1
2DICJ,unique,1,GCA_030151245.1_ASM3015124v1
COG1091,unique,1,GCA_030151245.1_ASM3015124v1
COG3774,unique,1,GCA_030151245.1_ASM3015124v1
COG1442,unique,1,GCA_030151245.1_ASM3015124v1
28MFQ,unique,1,GCA_030151245.1_ASM3015124v1
2CH35,unique,1,GCA_030151245.1_ASM3015124v1
COG1018,unique,1,GCA_030151245.1_ASM3015124v1
COG3396,unique,1,GCA_030151245.1_ASM3015124v1
COG3460,unique,1,GCA_030151245.1_ASM3015124v1
COG1024,unique,1,GCA_030151245.1_ASM3015124v1
COG1541,unique,1,GCA_030151245.1_ASM3015124v1
COG1250,unique,1,GCA_030151245.1_ASM3015124v1
COG4727,unique,1,GCA_030151245.1_ASM3015124v1
COG3154,unique,1,GCA_030151245.1_ASM3015124v1
2DB92,unique,1,GCA_030151245.1_ASM3015124v1
28MN3,unique,1,GCA_030151245.1_ASM3015124v1
4QCRY,unique,1,GCA_030151245.1_ASM3015124v1
2C0IN,unique,1,GCA_030151245.1_ASM3015124v1
COG3829,unique,1,GCA_030151245.1_ASM3015124v1
2CJBF,unique,1,GCA_030151245.1_ASM3015124v1
4QAX8,unique,1,GCA_030151245.1_ASM3015124v1
28NJ6,unique,1,GCA_030151245.1_ASM3015124v1
28M7B,unique,1,GCA_030151245.1_ASM3015124v1
2DQVG,unique,1,GCA_030151245.1_ASM3015124v1
COG0435,unique,1,GCA_030151245.1_ASM3015124v1
COG5472,unique,1,GCA_030151245.1_ASM3015124v1
2DBJ7,unique,1,GCA_030151245.1_ASM3015124v1
COG5527,unique,1,GCA_030151245.1_ASM3015124v1
COG4452,unique,1,GCA_030151245.1_ASM3015124v1
29HJ3,unique,1,GCA_030151245.1_ASM3015124v1
COG1748,unique,1,GCA_030151245.1_ASM3015124v1
COG1783,unique,1,GCA_030151245.1_ASM3015124v1
28IAN,unique,1,GCA_030151245.1_ASM3015124v1
2DPRS,unique,1,GCA_030151245.1_ASM3015124v1
2FK3Z,unique,1,GCA_030151245.1_ASM3015124v1
2EGR8,unique,1,GCA_030151245.1_ASM3015124v1
2DU2E,unique,1,GCA_030151245.1_ASM3015124v1
29Z9K,unique,1,GCA_030151245.1_ASM3015124v1
2DTNT,unique,1,GCA_030151245.1_ASM3015124v1
COG3230,unique,1,GCA_030151245.1_ASM3015124v1
COG2832,unique,1,GCA_030151245.1_ASM3015124v1
2BCQC,unique,1,GCA_030151245.1_ASM3015124v1
2BXIN,unique,1,GCA_030151245.1_ASM3015124v1
COG0714,unique,1,GCA_030151245.1_ASM3015124v1
2DT3B,unique,1,GCA_030151245.1_ASM3015124v1
COG2059,unique,1,GCA_030151245.1_ASM3015124v1
COG3739,unique,1,GCA_030151245.1_ASM3015124v1
2EN6U,unique,1,GCA_030151245.1_ASM3015124v1
2DS0M,unique,1,GCA_030151245.1_ASM3015124v1
2AIFY,unique,1,GCA_030151245.1_ASM3015124v1
4QFWQ,unique,1,GCA_030151245.1_ASM3015124v1
2BK8C,unique,1,GCA_030151245.1_ASM3015124v1
COG5492,unique,1,GCA_030151245.1_ASM3015124v1
28IY5,unique,1,GCA_030151245.1_ASM3015124v1
2EJCN,unique,1,GCA_030151245.1_ASM3015124v1
COG1322,unique,1,GCA_030151245.1_ASM3015124v1
COG1360,unique,1,GCA_030151245.1_ASM3015124v1
2C6JC,unique,1,GCA_030151245.1_ASM3015124v1
2EHP5,unique,1,GCA_030151245.1_ASM3015124v1
2AXFT,unique,1,GCA_030151245.1_ASM3015124v1
COG4627,unique,1,GCA_030151245.1_ASM3015124v1
28PTC,unique,1,GCA_030151245.1_ASM3015124v1
2EDJ0,unique,1,GCA_030151245.1_ASM3015124v1
2DWDD,unique,1,GCA_030151245.1_ASM3015124v1
COG0827,unique,1,GCA_030151245.1_ASM3015124v1
2B9YA,unique,1,GCA_030151245.1_ASM3015124v1
2BV8H,unique,1,GCA_030151245.1_ASM3015124v1
2DZM1,unique,1,GCA_030151245.1_ASM3015124v1
COG5266,unique,1,GCA_030151245.1_ASM3015124v1
2E451,unique,1,GCA_030151245.1_ASM3015124v1
4QAK6,unique,1,GCA_030151245.1_ASM3015124v1
2EDXJ,unique,1,GCA_030151245.1_ASM3015124v1
2DQPR,unique,1,GCA_030151245.1_ASM3015124v1
2AG24,unique,1,GCA_030151245.1_ASM3015124v1
COG2268,unique,1,GCA_030151245.1_ASM3015124v1
2B2JA,unique,1,GCA_030151245.1_ASM3015124v1
COG1636,unique,1,GCA_030151245.1_ASM3015124v1
2BGWR,unique,1,GCA_030151245.1_ASM3015124v1
COG1666,unique,1,GCA_030151245.1_ASM3015124v1
COG0122,unique,1,GCA_030151245.1_ASM3015124v1
COG5290,unique,1,GCA_030151245.1_ASM3015124v1
2E8U5,unique,1,GCA_030151245.1_ASM3015124v1
29PMQ,unique,1,GCA_030151245.1_ASM3015124v1
COG0693,unique,1,GCA_030151245.1_ASM3015124v1
COG2032,unique,1,GCA_030151245.1_ASM3015124v1
2ASE4,unique,1,GCA_030151245.1_ASM3015124v1
2CFH0,unique,1,GCA_030151245.1_ASM3015124v1
COG4700,unique,1,GCA_030151245.1_ASM3015124v1
2E3VJ,unique,1,GCA_030151245.1_ASM3015124v1
2AGYS,unique,1,GCA_030151245.1_ASM3015124v1
2CE55,unique,1,GCA_030151245.1_ASM3015124v1
2ABJH,unique,1,GCA_030151245.1_ASM3015124v1
COG2910,unique,1,GCA_030151245.1_ASM3015124v1
28KCG,unique,1,GCA_030151245.1_ASM3015124v1
28NXU,unique,1,GCA_030151245.1_ASM3015124v1
COG3103,unique,1,GCA_030151245.1_ASM3015124v1
2EHU7,unique,1,GCA_030151245.1_ASM3015124v1
COG1695,unique,1,GCA_030151245.1_ASM3015124v1
2DSAW,unique,1,GCA_030151245.1_ASM3015124v1
COG2056,unique,1,GCA_030151245.1_ASM3015124v1
2975H,unique,1,GCA_030151245.1_ASM3015124v1
2EGRT,unique,1,GCA_030151245.1_ASM3015124v1
4QB3I,unique,1,GCA_030151245.1_ASM3015124v1
2FEZX,unique,1,GCA_030151245.1_ASM3015124v1
2EI3E,unique,1,GCA_030151245.1_ASM3015124v1
2E01R,unique,1,GCA_030151245.1_ASM3015124v1
28NR6,unique,1,GCA_030151245.1_ASM3015124v1
2BYYW,unique,1,GCA_030151245.1_ASM3015124v1
COG1413,unique,1,GCA_030151245.1_ASM3015124v1
COG2357,unique,1,GCA_030151245.1_ASM3015124v1
4QB07,unique,1,GCA_030151245.1_ASM3015124v1
COG2182,unique,1,GCA_030151245.1_ASM3015124v1
COG2027,unique,1,GCA_030151245.1_ASM3015124v1
COG0062,unique,1,GCA_030151245.1_ASM3015124v1
COG4907,unique,1,GCA_030151245.1_ASM3015124v1
2CCS2,unique,1,GCA_030151245.1_ASM3015124v1
2DC0P,unique,1,GCA_030151245.1_ASM3015124v1
COG2148,unique,1,GCA_030151245.1_ASM3015124v1
28R7V,unique,1,GCA_030151245.1_ASM3015124v1
COG4095,unique,1,GCA_030151245.1_ASM3015124v1
COG4574,unique,1,GCA_030151245.1_ASM3015124v1
COG3695,unique,1,GCA_030151245.1_ASM3015124v1
2E40P,unique,1,GCA_030151245.1_ASM3015124v1
COG3127,unique,1,GCA_030151245.1_ASM3015124v1
COG4181,unique,1,GCA_030151245.1_ASM3015124v1
COG5383,unique,1,GCA_030151245.1_ASM3015124v1
COG0819,unique,1,GCA_030151245.1_ASM3015124v1
COG2153,unique,1,GCA_030151245.1_ASM3015124v1
COG2985,unique,1,GCA_030151245.1_ASM3015124v1
COG1510,unique,1,GCA_030151245.1_ASM3015124v1
2EFPB,unique,1,GCA_030151245.1_ASM3015124v1
2CI9I,unique,1,GCA_030151245.1_ASM3015124v1
COG0836,unique,1,GCA_030151245.1_ASM3015124v1
28PK8,unique,1,GCA_030151245.1_ASM3015124v1
COG1410,unique,1,GCA_030149655.1_ASM3014965v1
COG4938,unique,1,GCA_030149655.1_ASM3014965v1
2AUHR,unique,1,GCA_030149655.1_ASM3014965v1
29TTU,unique,1,GCA_030149655.1_ASM3014965v1
COG1746,unique,1,GCA_030149655.1_ASM3014965v1
295GZ,unique,1,GCA_030149655.1_ASM3014965v1
2EGQR,unique,1,GCA_030149655.1_ASM3014965v1
2EHYV,unique,1,GCA_030149655.1_ASM3014965v1
COG4127,unique,1,GCA_030149655.1_ASM3014965v1
2DNB5,unique,1,GCA_030152945.1_ASM3015294v1
COG1247,unique,1,GCA_030152945.1_ASM3015294v1
2F7II,unique,1,GCA_030152945.1_ASM3015294v1
4QAQV,unique,1,GCA_030152945.1_ASM3015294v1
2EIRC,unique,1,GCA_030152945.1_ASM3015294v1
2CHBY,unique,1,GCA_030152945.1_ASM3015294v1
COG5421,unique,1,GCA_030152945.1_ASM3015294v1
2CXUI,unique,1,GCA_030152945.1_ASM3015294v1
COG5362,unique,1,GCA_030152945.1_ASM3015294v1
COG1910,unique,1,GCA_030152945.1_ASM3015294v1
4QCXT,unique,1,GCA_030152945.1_ASM3015294v1
2DNYJ,unique,1,GCA_030152945.1_ASM3015294v1
2EMDB,unique,1,GCA_030152945.1_ASM3015294v1
COG3645,unique,1,GCA_030152945.1_ASM3015294v1
2AUQA,unique,1,GCA_030152945.1_ASM3015294v1
COG4248,unique,1,GCA_030152945.1_ASM3015294v1
COG0631,unique,1,GCA_030152945.1_ASM3015294v1
COG4245,unique,1,GCA_030152945.1_ASM3015294v1
COG2310,unique,1,GCA_030152945.1_ASM3015294v1
COG2225,unique,1,GCA_030152945.1_ASM3015294v1
COG2224,unique,1,GCA_030152945.1_ASM3015294v1
COG4579,unique,1,GCA_030152945.1_ASM3015294v1
4QEN2,unique,1,GCA_030152945.1_ASM3015294v1
2CFKH,unique,1,GCA_030152945.1_ASM3015294v1
2DBTR,unique,1,GCA_030152945.1_ASM3015294v1
COG0406,unique,1,GCA_030152945.1_ASM3015294v1
COG1236,unique,1,GCA_030152945.1_ASM3015294v1
COG0535,unique,1,GCA_030152945.1_ASM3015294v1
2CPS1,unique,1,GCA_030152945.1_ASM3015294v1
COG0253,unique,1,GCA_030152945.1_ASM3015294v1
COG1965,unique,1,GCA_030152945.1_ASM3015294v1
COG3072,unique,1,GCA_030152945.1_ASM3015294v1
28NWR,unique,1,GCA_030152945.1_ASM3015294v1
2DMMN,unique,1,GCA_030152945.1_ASM3015294v1
28NE4,unique,1,GCA_030152945.1_ASM3015294v1
COG3793,unique,1,GCA_030152945.1_ASM3015294v1
COG2301,unique,1,GCA_030152945.1_ASM3015294v1
COG1358,unique,1,GCA_030152945.1_ASM3015294v1
2ANUK,unique,1,GCA_030152945.1_ASM3015294v1
COG0277,unique,1,GCA_030152945.1_ASM3015294v1
COG3477,unique,1,GCA_030152945.1_ASM3015294v1
COG0075,unique,1,GCA_030152945.1_ASM3015294v1
COG0637,unique,1,GCA_030152945.1_ASM3015294v1
COG1725,unique,1,GCA_030152945.1_ASM3015294v1
COG1001,unique,1,GCA_030152945.1_ASM3015294v1
2BYXQ,unique,1,GCA_030152945.1_ASM3015294v1
2AX1N,unique,1,GCA_030152945.1_ASM3015294v1
2DMYU,unique,1,GCA_030152945.1_ASM3015294v1
COG4625,unique,1,GCA_030152945.1_ASM3015294v1
COG1620,unique,1,GCA_030152945.1_ASM3015294v1
2E302,unique,1,GCA_030152945.1_ASM3015294v1
2EHY9,unique,1,GCA_030152945.1_ASM3015294v1
29VP9,unique,1,GCA_030152945.1_ASM3015294v1
COG1985,unique,1,GCA_030152945.1_ASM3015294v1
2AXA1,unique,1,GCA_030152945.1_ASM3015294v1
COG5534,unique,1,GCA_030152945.1_ASM3015294v1
2DCT7,unique,1,GCA_030152945.1_ASM3015294v1
2EBY6,unique,1,GCA_030152945.1_ASM3015294v1
2DS5N,unique,1,GCA_030152945.1_ASM3015294v1
2D4T1,unique,1,GCA_030152945.1_ASM3015294v1
COG3755,unique,1,GCA_030150405.1_ASM3015040v1
COG5015,unique,1,GCA_030150405.1_ASM3015040v1
